type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FN,Ralph_Willett_Miller,birthYear,,1762,"Ralph Willett Miller (24 January 1762 – 14 May 1799) was an officer of the Royal Navy. He served during the American Revolutionary and the French Revolutionary Wars, eventually rising to the rank of Captain. He was one of Vice-Admiral Horatio Nelson's Band of Brothers at the Battle of the Nile in 1798.",TRUE,TRUE,
FN,Ralph_Willett_Miller,deathYear,,1799,"Ralph Willett Miller (24 January 1762 – 14 May 1799) was an officer of the Royal Navy. He served during the American Revolutionary and the French Revolutionary Wars, eventually rising to the rank of Captain. He was one of Vice-Admiral Horatio Nelson's Band of Brothers at the Battle of the Nile in 1798.",TRUE,TRUE,
FN,Ralph_Willett_Miller,label,,Ralph Willett Miller,"Ralph Willett Miller (24 January 1762 – 14 May 1799) was an officer of the Royal Navy. He served during the American Revolutionary and the French Revolutionary Wars, eventually rising to the rank of Captain. He was one of Vice-Admiral Horatio Nelson's Band of Brothers at the Battle of the Nile in 1798.",TRUE,TRUE,
FN,Randolph_Townsend,birthName,,Randolph Townsend,"Randolph Townsend (born January 24, 1947 in Los Angeles, California) is an American Republican Party politician from Nevada. From 1982 to 2010, he served as a member of the Nevada Senate, representing Washoe County District 4 (map). He served from 2010 to 2014 as a member of the Nevada Gaming Commission. Townsend holds Bachelor's and master's degrees in Education from the University of Nevada, Reno.",TRUE,TRUE,
FN,Rapha%C3%ABl_Van_Dorpe,birthName,,Raphaël Van Dorpe,Raphaël Van Dorpe (1910 – 1996) was a Belgian architect. His work was part of the architecture event in the art competition at the 1932 Summer Olympics.,TRUE,TRUE,
FP_new,Ray_Brown_%28wrestler%29,label,Ray Brown,,Ray Brown (born 16 February 1943) is an Australian wrestler. He competed in the men's freestyle featherweight at the 1964 Summer Olympics.,TRUE,TRUE,
FN,Raymond_J%2E_Saulnier,birthName,,Raymond Joseph Saulnier,"Raymond Joseph Saulnier (September 20, 1908 – April 30, 2009) was an American economist who served as the chairman of the Council of Economic Advisers from 1956 to 1961 under President Dwight D. Eisenhower.",TRUE,TRUE,
FN,Rebecca_Walker,birthName,,Rebecca Leventhal,"Rebecca Walker (born November 17, 1969, as Rebecca Leventhal) is an American writer, feminist, and activist. Walker has been regarded as one of the prominent voices of Third Wave Feminism, and the coiner of the term ""third wave"", since publishing a 1992 article on feminism in Ms. magazine called ""Becoming the Third Wave"", in which she proclaimed: ""I am the Third Wave."" Walker does extensive writing and speaking about gender, racial, economic, and social justice at universities around the United States and internationally.",TRUE,TRUE,
FN,Reginald_Stourton,alias,,Sir Reginald Stourton,"Sir Reginald Stourton of Stourton, Wiltshire (born 1434) was an English knight.",TRUE,TRUE,
FN,Reginald_Stourton,birthYear,,1434,"Sir Reginald Stourton of Stourton, Wiltshire (born 1434) was an English knight.",TRUE,TRUE,
FN,Reginald_Stourton,label,,Reginald Stourton,"Sir Reginald Stourton of Stourton, Wiltshire (born 1434) was an English knight.",TRUE,TRUE,
FP_different,Reginald_Stourton,alias,Sir Reginald Stourton of Stourton,Sir Reginald Stourton,"Sir Reginald Stourton of Stourton, Wiltshire (born 1434) was an English knight.",TRUE,FALSE,SG
FP_different,Ren%C3%A9_Hiddink,label,Ren Hiddink,Rene Hiddink,"Rene Hiddink (born 19 June 1955 in Heerenveen) is a Dutch retired footballer who now works as assistant coach of the Maldives national football team. Besides the Netherlands, he has managed in Rwanda, Madagascar, and the Maldives.",TRUE,FALSE,ICE
FP_different,Ren%C3%A9_Hiddink,label,Ren%C3%A9 Hiddink,Rene Hiddink,"Rene Hiddink (born 19 June 1955 in Heerenveen) is a Dutch retired footballer who now works as assistant coach of the Maldives national football team. Besides the Netherlands, he has managed in Rwanda, Madagascar, and the Maldives.",TRUE,FALSE,TMI
FP_different,Ren%C3%A9_Hiddink,label,Renene Hiddink,Rene Hiddink,"Rene Hiddink (born 19 June 1955 in Heerenveen) is a Dutch retired footballer who now works as assistant coach of the Maldives national football team. Besides the Netherlands, he has managed in Rwanda, Madagascar, and the Maldives.",TRUE,FALSE,SG
FP_different,Ren%C3%A9_Hiddink,label,Ren Rene Hiddink,Rene Hiddink,"Rene Hiddink (born 19 June 1955 in Heerenveen) is a Dutch retired footballer who now works as assistant coach of the Maldives national football team. Besides the Netherlands, he has managed in Rwanda, Madagascar, and the Maldives.",TRUE,FALSE,SG
FN,Reuben_Bourne,birthYear,,1692,"Reuben Bourne (fl. 1692), was an English dramatist. Bourne belonged to the Middle Temple, and left behind him a comedy which has never been acted. The title of this is 'The Contented Cuckold, or Woman's Advocate,' 4to, 1692. Its scene is Edmonton, and the principal character, Sir Peter Lovejoy, contends that a cuckold is one of the scarcest of created beings.",TRUE,FALSE,WV
FP_new,Robert_K%2E_Scott_%28diplomat%29,birthName,Robert K.Scott,,"Robert K. Scott (born June 5, 1963) is an American diplomat who served as the United States Ambassador to Malawi from 2019 to 2021.",FALSE,TRUE,
FN,Ron_Hendren,birthName,,Ralph C Hendren,"Ron Hendren, born Ralph C Hendren (Born August 3, 1945) is a journalist and television personality. He is best known as one of the original hosts of Entertainment Tonight, joining the syndicated television show at its debut in 1981.",TRUE,TRUE,
FP_different,Ron_Hendren,birthName,Ron Hendren,Ralph C Hendren,"Ron Hendren, born Ralph C Hendren (Born August 3, 1945) is a journalist and television personality. He is best known as one of the original hosts of Entertainment Tonight, joining the syndicated television show at its debut in 1981.",TRUE,FALSE,ICE
FN,Russell_Simmons,birthName,,Russell Wendell Simmons,"Russell Wendell Simmons (born October 4, 1957) is an American entrepreneur and record executive. He co-founded the hip-hop label Def Jam Recordings, and created the clothing fashion lines Phat Farm, Argyleculture, and Tantris. Simmons' net worth was estimated at $340 million in 2011. Simmons has been living in Bali for five years. According to Simmons, Ubud, Bali looks like ""yoga and vegan Disneyland"". Simmons has lived life as a vegetarian for nearly 20 years. Simmons promotes a plant-based diet and a yogic lifestyle.",TRUE,TRUE,
FP_different,Ry%C5%8Dma_Baba,label,Ryma Baba,Ryōma Baba,"Ryouma Baba (馬場 良馬, Baba Ryōma, born December 15, 1984 in Chiba Prefecture) is a Japanese actor who is affiliated with Toki Entertainment. He played the role of Ryuji Iwasaki (Blue Buster) in the 2012 Super Sentai TV series Tokumei Sentai Go-Busters. His blood type is B.",TRUE,FALSE,ICE
FP_new,Ry%C5%8Dma_Baba,birthName,Ryouma Baba Ryōma,,"Ryouma Baba (馬場 良馬, Baba Ryōma, born December 15, 1984 in Chiba Prefecture) is a Japanese actor who is affiliated with Toki Entertainment. He played the role of Ryuji Iwasaki (Blue Buster) in the 2012 Super Sentai TV series Tokumei Sentai Go-Busters. His blood type is B.",FALSE,FALSE,MCE
FP_new,S%2E_Thandayuthapani,label,S.2E_Thandayuthapani,,"Singaravelu Thandayuthapani (Tamil: சிங்காரவேலு தண்டாயுதபாணி; born 7 August 1950) is a Sri Lankan Tamil teacher, civil servant, politician and provincial minister.",FALSE,TRUE,
FP_new,S%2E_Thandayuthapani,label,S%2E_Thandayuthapani,,"Singaravelu Thandayuthapani (Tamil: சிங்காரவேலு தண்டாயுதபாணி; born 7 August 1950) is a Sri Lankan Tamil teacher, civil servant, politician and provincial minister.",FALSE,FALSE,TMI
FP_new,S%2E_Thandayuthapani,label,Sandayuthapani,,"Singaravelu Thandayuthapani (Tamil: சிங்காரவேலு தண்டாயுதபாணி; born 7 August 1950) is a Sri Lankan Tamil teacher, civil servant, politician and provincial minister.",FALSE,FALSE,ICE
FP_new,S%2E_Thandayuthapani,label,Saravelu Thandayuthapani,,"Singaravelu Thandayuthapani (Tamil: சிங்காரவேலு தண்டாயுதபாணி; born 7 August 1950) is a Sri Lankan Tamil teacher, civil servant, politician and provincial minister.",TRUE,FALSE,LCE
FN,Sally_McManus,birthName,,Sally McManus,"Sally McManus (born 31 July 1971) is an Australian trade unionist, feminist and political activist who has served as the Secretary of the Australian Council of Trade Unions (ACTU) since 2017. She is the first woman to hold the position of Secretary in the ACTU’s 90-year history. Prior to becoming Secretary she served as a Vice President and Campaigns Director. Before joining the ACTU, McManus was the Branch Secretary and an organiser with the Australian Services Union (ASU) in NSW and the ACT.",TRUE,TRUE,
FN,Samuel_Valencia,label,,Samuel Valencia,Samuel Valencia (born 19 October 1947) is an Ecuadorian boxer. He competed in the men's light welterweight event at the 1968 Summer Olympics.,TRUE,TRUE,
FN,Samuel_W_Hill,birthName,,Samuel W Hill,"Samuel W Hill, (November 6, 1815 – August 28, 1889) was an American surveyor, geologist and mining developer in Michigan's Copper Country.",TRUE,TRUE,
FN,Santa_Camar%C3%A3o,label,,Santa Camarão,"José Soares Santa (25 December 1902 – 5 April 1968), known as Santa Camarão (""Camarão"" being a family nickname meaning Shrimp in English) or Zé Santa in Portugal, and as Jose Santa or Joe Santa in the United States, was a Portuguese boxer. At 2.02 m (6 ft 8 in) he was one of the tallest heavyweight boxers in history.",TRUE,TRUE,
FN,Se%C3%A1n_Cummings,birthDate,,1968-01-17,"Seán Cummings is a Canadian film and television industry professional and former playwright, actor, producer, and director from Vancouver, British Columbia, Canada. He was born in Ontario on January 17, 1968. Cummings' first full-length play, ""Chasing Home"" was produced at the Vancouver Playhouse by the Frank Theatre Company and the Vancouver Playhouse Theatre Company in Vancouver, BC in 2012. His first published work appears as the preface to C.E. Gatchalian's ""Crossing"" and other Plays - Lethe Press (Feb. 6 2011).",TRUE,TRUE,
FN,Se%C3%A1n_Cummings,birthYear,,1968,"Seán Cummings is a Canadian film and television industry professional and former playwright, actor, producer, and director from Vancouver, British Columbia, Canada. He was born in Ontario on January 17, 1968. Cummings' first full-length play, ""Chasing Home"" was produced at the Vancouver Playhouse by the Frank Theatre Company and the Vancouver Playhouse Theatre Company in Vancouver, BC in 2012. His first published work appears as the preface to C.E. Gatchalian's ""Crossing"" and other Plays - Lethe Press (Feb. 6 2011).",TRUE,TRUE,
FP_new,Se%C3%A1n_Kenny_%28politician%29,birthName,Seán Kenny,,"Seán Kenny (born 1 October 1942) is an Irish former Labour Party politician who served as a Teachta Dála (TD) for the Dublin North-East constituency from 1992 to 1997 and 2011 to 2016. He also served as Lord Mayor of Dublin from 1991 to 1992. A former executive officer in CIÉ, Kenny was elected to Dáil Éireann for Dublin North-East during the swing to Labour in the 1992 general election. During his time in the Dáil, he was a member of the Forum for Peace and Reconciliation and served as Chairman of the Social Affairs Committee.",TRUE,TRUE,
FN,Seika_Furuhata,birthName,,Seika Furuhata,"Seika Furuhata (古畑 星夏, Furuhata Seika, born July 8, 1996, in Tokyo, Japan) is a Japanese actress and model who is represented by LesPros Entertainment. She is an exclusive model for the magazines Seventeen and Nicola.",TRUE,TRUE,
FP_new,Seleucus_V_Philometor,birthYear,1936,,"The Seleucid king Seleucus V Philometor (Greek: Σέλευκος Ε΄ ὁ Φιλομήτωρ; 126/125 BC), ruler of the Hellenistic Seleucid kingdom, was the eldest son of Demetrius II Nicator and Cleopatra Thea. The epithet Philometor means ""mother-loving"" and in the Hellenistic world usually indicated that the mother acted as co-regent for the prince.",FALSE,FALSE,FH
FP_new,Seleucus_V_Philometor,birthYear,126,,"The Seleucid king Seleucus V Philometor (Greek: Σέλευκος Ε΄ ὁ Φιλομήτωρ; 126/125 BC), ruler of the Hellenistic Seleucid kingdom, was the eldest son of Demetrius II Nicator and Cleopatra Thea. The epithet Philometor means ""mother-loving"" and in the Hellenistic world usually indicated that the mother acted as co-regent for the prince.",TRUE,FALSE,DFE
FP_new,Seleucus_V_Philometor,deathYear,125,,"The Seleucid king Seleucus V Philometor (Greek: Σέλευκος Ε΄ ὁ Φιλομήτωρ; 126/125 BC), ruler of the Hellenistic Seleucid kingdom, was the eldest son of Demetrius II Nicator and Cleopatra Thea. The epithet Philometor means ""mother-loving"" and in the Hellenistic world usually indicated that the mother acted as co-regent for the prince.",TRUE,FALSE,DFE
FP_different,Sergio_De_La_Pava,label,Sergio de la Pava,Sergio De La Pava,Sergio de la Pava (born 1970/71) is an American novelist and lawyer. He is best known for his novel A Naked Singularity.,TRUE,FALSE,TMI
FN,Sergio_De_La_Pava,birthYear,,1970,Sergio de la Pava (born 1970/71) is an American novelist and lawyer. He is best known for his novel A Naked Singularity.,TRUE,TRUE,
FN,Shirley_Dysart,birthName,,Shirley Theresa Dysart,"Shirley Theresa Dysart CM (née Britt, February 22, 1928 – December 14, 2016) was an American-born Canadian teacher and a politician in the province of New Brunswick. She attained a number of ""firsts"" in New Brunswick politics. She was the first female Liberal in serve in the Legislative Assembly of New Brunswick, the first woman to serve as the leader of a party in the provincial Legislature (1985), the first woman to be Minister of Education (1987–1991) and first woman to be Speaker (1991–1995).",TRUE,TRUE,
FP_new,Sir_Robert_Grierson%2C_1st_Baronet,birthYear,1655,,"Sir Robert Grierson, 1st Baronet of Lag (1655 – 31 December 1733) was a Scottish baronet from Dunfries-shire. He is best remembered as a notorious persecutor of the Covenanters, particularly among the people of Galloway, and is still referred to by nickname, ""Cruel Lag."" The character of Sir Robert Redgauntlet of Wandering Willie's tale in Sir Walter Scott's Redgauntlet is based on Grierson.",TRUE,TRUE,
FP_different,Sir_Robert_Grierson%2C_1st_Baronet,label,"Sir Robert Grierson, 1st Baronet of Lag","Sir Robert Grierson, 1st Baronet","Sir Robert Grierson, 1st Baronet of Lag (1655 – 31 December 1733) was a Scottish baronet from Dunfries-shire. He is best remembered as a notorious persecutor of the Covenanters, particularly among the people of Galloway, and is still referred to by nickname, ""Cruel Lag."" The character of Sir Robert Redgauntlet of Wandering Willie's tale in Sir Walter Scott's Redgauntlet is based on Grierson.",TRUE,FALSE,LCE
FP_new,Sir_Robert_Grierson%2C_1st_Baronet,birthDate,1655-12-31,,"Sir Robert Grierson, 1st Baronet of Lag (1655 – 31 December 1733) was a Scottish baronet from Dunfries-shire. He is best remembered as a notorious persecutor of the Covenanters, particularly among the people of Galloway, and is still referred to by nickname, ""Cruel Lag."" The character of Sir Robert Redgauntlet of Wandering Willie's tale in Sir Walter Scott's Redgauntlet is based on Grierson.",FALSE,FALSE,FH
FN,Slavko_Perovi%C4%87,birthName,,Slavko Perović,"Slavko Perović (Montenegrin Cyrillic: Славко Перовић; born 2 August 1954) is a Montenegrin politician. He is best known as a co-founder and former leader of Liberal Alliance of Montenegro (LSCG), former party that was fighting for independence of Montenegro and promoting liberalism in Montenegro throughout the 1990s and early 2000s.",TRUE,TRUE,
FN,Sorovakatini_Tuifagalele,birthDate,,1994-06-15,"Sorovakatini Tuifagalele (born 15 June 1994) is a Fijian rugby union player, currently playing for the Drua. His preferred position is lock.",TRUE,TRUE,
FN,Sorovakatini_Tuifagalele,birthYear,,1994,"Sorovakatini Tuifagalele (born 15 June 1994) is a Fijian rugby union player, currently playing for the Drua. His preferred position is lock.",TRUE,TRUE,
FN,Stephen_Edward_Smith,birthName,,Stephen Edward Smith,"Stephen Edward Smith (September 24, 1927 – August 19, 1990) was the husband of Jean Ann Kennedy. He was a financial analyst and political strategist in the 1960 United States presidential campaign of his brother-in-law John F. Kennedy.",TRUE,TRUE,
FP_different,Stephen_Edward_Smith,birthName,Jean Ann Kennedy,Stephen Edward Smith,"Stephen Edward Smith (September 24, 1927 – August 19, 1990) was the husband of Jean Ann Kennedy. He was a financial analyst and political strategist in the 1960 United States presidential campaign of his brother-in-law John F. Kennedy.",TRUE,FALSE,WV
FP_different,Stephen_Edward_Smith,birthName,Stephen Ann Kennedy,Stephen Edward Smith,"Stephen Edward Smith (September 24, 1927 – August 19, 1990) was the husband of Jean Ann Kennedy. He was a financial analyst and political strategist in the 1960 United States presidential campaign of his brother-in-law John F. Kennedy.",FALSE,FALSE,MCE
FN,Stephen_Edward_Smith,label,,Stephen Edward Smith,"Stephen Edward Smith (September 24, 1927 – August 19, 1990) was the husband of Jean Ann Kennedy. He was a financial analyst and political strategist in the 1960 United States presidential campaign of his brother-in-law John F. Kennedy.",TRUE,TRUE,
FN,Stewart_Cockburn,birthName,,Alexander Stewart Cockburn,"Alexander Stewart Cockburn AM (16 October 1921 – 6 July 2009) was an Australian journalist, commentator and author from Adelaide, South Australia.",TRUE,TRUE,
FN,Stewart_Cockburn,label,,Stewart Cockburn,"Alexander Stewart Cockburn AM (16 October 1921 – 6 July 2009) was an Australian journalist, commentator and author from Adelaide, South Australia.",TRUE,TRUE,
FP_different,Susana_Agust%C3%AD,label,Susana Agustí Requena,Susana Agustí,"Susana Agustí Requena is a Spanish biological oceanographer who has participated in over 25 oceanographic expeditions in the Arctic, Southern Ocean (Antarctic), Atlantic, Pacific and Indian Oceans. She played a key role in the Malaspina Circumnavigation Expedition. She is professor in Marine Science at King Abdullah University of Science and Technology in Saudi Arabia and an adjunct Professor at the University of Tromsø (Norway).",TRUE,FALSE,LCE
FN,Syed_Aman_Bachchan,alias,,Bachchan,"Syed Amanullah known by his professional name Syed Aman Bachchan or Bachchan is an Indian film producer in the Kannada film industry. Edegarike, a film produced by him and directed by Sumana Kittur, was the only Indian film selected for screening in Mumbai Women's International Film Festival, 2013.",TRUE,TRUE,
FP_different,Syed_Aman_Bachchan,birthName,Syed Aman Aman Bachchan,Syed Amanullah,"Syed Amanullah known by his professional name Syed Aman Bachchan or Bachchan is an Indian film producer in the Kannada film industry. Edegarike, a film produced by him and directed by Sumana Kittur, was the only Indian film selected for screening in Mumbai Women's International Film Festival, 2013.",FALSE,FALSE,SG
FP_different,Syed_Aman_Bachchan,birthName,Syed Aman Bachchan,Syed Amanullah,"Syed Amanullah known by his professional name Syed Aman Bachchan or Bachchan is an Indian film producer in the Kannada film industry. Edegarike, a film produced by him and directed by Sumana Kittur, was the only Indian film selected for screening in Mumbai Women's International Film Festival, 2013.",TRUE,FALSE,WV
FN,Syed_Aman_Bachchan,birthName,,Syed Amanullah,"Syed Amanullah known by his professional name Syed Aman Bachchan or Bachchan is an Indian film producer in the Kannada film industry. Edegarike, a film produced by him and directed by Sumana Kittur, was the only Indian film selected for screening in Mumbai Women's International Film Festival, 2013.",TRUE,TRUE,
FN,Sylvie_Courvoisier,birthDate,,1968-11-30,"Sylvie Courvoisier (born 30 November 1968) is a composer, pianist and improviser.",TRUE,TRUE,
FN,Sylvie_Courvoisier,birthYear,,1968,"Sylvie Courvoisier (born 30 November 1968) is a composer, pianist and improviser.",TRUE,TRUE,
FP_new,Teddy_Sinclair,alias,Natalia Noemi,,"Natalia Noemi ""Teddy"" Sinclair (née Cappuccini; born 15 August 1986), is an English singer, songwriter and actress. She has recorded music under various aliases, most famously as Natalia Kills and Verbalicious. She is currently the lead vocalist of the band Cruel Youth, which also releases music under the name The Powder Room. In March 2015, Sinclair and her husband, Willy Moon, were fired as judges from New Zealand X Factor for their harsh comments towards one of the contestants.",TRUE,TRUE,
FP_new,Teddy_Sinclair,birthName,Natalia Noemi,,"Natalia Noemi ""Teddy"" Sinclair (née Cappuccini; born 15 August 1986), is an English singer, songwriter and actress. She has recorded music under various aliases, most famously as Natalia Kills and Verbalicious. She is currently the lead vocalist of the band Cruel Youth, which also releases music under the name The Powder Room. In March 2015, Sinclair and her husband, Willy Moon, were fired as judges from New Zealand X Factor for their harsh comments towards one of the contestants.",TRUE,TRUE,
FP_new,Teoman_%28wrestler%29,birthName,Metehan Kocabaşoğlu,,"Metehan Kocabaşoğlu (born 4 March 1993) is a German professional wrestler of Turkish descent. He was most recently signed to WWE, where he performed on the NXT UK brand under the ring name Teoman. He is best known for his work with Westside Xtreme Wrestling (wXw), where under the ring name Lucky Kid and under his birth name Metehan, his accomplishments include being a one-time wXw Shotgun Champion, a one-time wXw World Tag Team Champion and the winner of 16 Carat Gold.",TRUE,TRUE,
FN,Terrance_Hanold,birthYear,,1912,"Terrance Hanold (1912–1996) was an American attorney, food industry executive, and President of the Pillsbury Company. Hanold was an orphan from the age of four after his parents died in an unknown fire. He was then adopted and moved to a farm family in Illinois where descendants still live to this day as cattle farmers. Hanold was a graduate of the University of Minnesota, the University of Minnesota Law School, and married to Ruth E. Hanold. Upon becoming Pillsbury President in 1967, Hanold diversified the management structure of the company. He travelled the United States to tend to the large Pillsbury operation. He also practiced law in Minnesota and left his papers to the University of Minnesota archives.",TRUE,TRUE,
FN,Terrance_Hanold,deathYear,,1996,"Terrance Hanold (1912–1996) was an American attorney, food industry executive, and President of the Pillsbury Company. Hanold was an orphan from the age of four after his parents died in an unknown fire. He was then adopted and moved to a farm family in Illinois where descendants still live to this day as cattle farmers. Hanold was a graduate of the University of Minnesota, the University of Minnesota Law School, and married to Ruth E. Hanold. Upon becoming Pillsbury President in 1967, Hanold diversified the management structure of the company. He travelled the United States to tend to the large Pillsbury operation. He also practiced law in Minnesota and left his papers to the University of Minnesota archives.",TRUE,TRUE,
FN,Terry_Ward,deathYear,,1963,"Terence ""Terry"" Ward (10 December 1939 – 1963) was an English footballer who played in the Football League for Stoke City along with his brother Derrick.",TRUE,TRUE,
FP_new,Teruaki_Mukaiyama,birthName,Teruaki Mukaiyama Teruaki,,"Teruaki Mukaiyama (向山 光昭, Mukaiyama Teruaki, January 5, 1927 – November 17, 2018) was a Japanese organic chemist. One of the most prolific chemists of the 20th century in the field of organic synthesis, Mukaiyama helped establish the field of organic chemistry in Japan after World War II.",FALSE,FALSE,SG
FN,Teton_Saltes,birthDate,,1998-05-04,"Teton Saltes (born May 4, 1998) is an American football offensive tackle for the Michigan Panthers of the United States Football League (USFL). He played college football at the University of New Mexico, where he was the 2020 recipient of the Wuerffel Trophy, given to the player who ""best combines exemplary community service with athletic and academic achievement"".",TRUE,TRUE,
FN,Teton_Saltes,birthYear,,1998,"Teton Saltes (born May 4, 1998) is an American football offensive tackle for the Michigan Panthers of the United States Football League (USFL). He played college football at the University of New Mexico, where he was the 2020 recipient of the Wuerffel Trophy, given to the player who ""best combines exemplary community service with athletic and academic achievement"".",TRUE,TRUE,
FN,The_Brothers_Chaps,label,,The Brothers Chaps,"Matthew ""Matt"" Alan Chapman (born November 1, 1976) and Michael ""Mike"" Raymond Chapman (born September 20, 1973), known collectively as The Brothers Chaps, are American writers, voice actors, directors, animators, producers and composers. They are best known as the creators of the animated series Homestar Runner.",TRUE,TRUE,
FN,The_Brothers_Chaps,alias,,The Brothers Chaps,"Matthew ""Matt"" Alan Chapman (born November 1, 1976) and Michael ""Mike"" Raymond Chapman (born September 20, 1973), known collectively as The Brothers Chaps, are American writers, voice actors, directors, animators, producers and composers. They are best known as the creators of the animated series Homestar Runner.",TRUE,TRUE,
FP_new,The_Brothers_Chaps,birthName,The Brothers Chaps,,"Matthew ""Matt"" Alan Chapman (born November 1, 1976) and Michael ""Mike"" Raymond Chapman (born September 20, 1973), known collectively as The Brothers Chaps, are American writers, voice actors, directors, animators, producers and composers. They are best known as the creators of the animated series Homestar Runner.",TRUE,FALSE,WV
FP_different,The_Brothers_Chaps,birthDate,1976-09-20,1976-11-01,"Matthew ""Matt"" Alan Chapman (born November 1, 1976) and Michael ""Mike"" Raymond Chapman (born September 20, 1973), known collectively as The Brothers Chaps, are American writers, voice actors, directors, animators, producers and composers. They are best known as the creators of the animated series Homestar Runner.",FALSE,FALSE,MCE
FP_new,The_Brothers_Chaps,birthName,Matthew Chapman,,"Matthew ""Matt"" Alan Chapman (born November 1, 1976) and Michael ""Mike"" Raymond Chapman (born September 20, 1973), known collectively as The Brothers Chaps, are American writers, voice actors, directors, animators, producers and composers. They are best known as the creators of the animated series Homestar Runner.",FALSE,FALSE,ICE
FP_new,The_Brothers_Chaps,birthName,Matthew Alan Chapman,,"Matthew ""Matt"" Alan Chapman (born November 1, 1976) and Michael ""Mike"" Raymond Chapman (born September 20, 1973), known collectively as The Brothers Chaps, are American writers, voice actors, directors, animators, producers and composers. They are best known as the creators of the animated series Homestar Runner.",FALSE,TRUE,
FP_new,Tim_Brooks_%28wrestler%29,birthName,Tim Paul Brooks,,"Timothy Paul Brooks (December 4, 1947 – June 30, 2020), better known by his ring name Killer Tim Brooks, was an American professional wrestler. He competed in North American regional promotions, including the National Wrestling Alliance (NWA), Pacific Northwest Wrestling (PNW), World Wrestling Council (WWC), World Class Championship Wrestling (WCCW) and Southwest Championship Wrestling (SWCW) during the 1970s and 1980s.",FALSE,TRUE,
FN,Todd_Pillion,birthName,,Todd Edward Pillion,"Todd Edward Pillion (born November 1, 1973) is an American dentist, business owner, and politician from the Commonwealth of Virginia. A member of the Republican Party, Pillion represents the 40th district in the Virginia Senate in Southwest Virginia. He previously represented the 4th district in the Virginia House of Delegates. Pillion is from Abingdon, Virginia.",TRUE,TRUE,
FN,Tomasz_Ganicz,birthName,,Tomasz Ganicz,"Tomasz Ganicz, ps. Polimerek (born 27 August 1966 in Łódź), is a Polish chemist, doctor habilitas of chemical sciences and professor extraordinarius at the Military University of Technology in Warsaw. He was the president of Wikimedia Polska (2007–2018).",TRUE,TRUE,
FN,Trey_Ratcliff,birthName,,Trey Ratcliff,"Trey Ratcliff (born July 7, 1971) is an American photographer, public speaker and writer.",TRUE,TRUE,
FN,Tu_Shou%27e,birthYear,,1917,"Tu Shou'e or Shou-ngo Tu (Chinese: 屠守锷; 1917–2012) was a Chinese aerospace engineer who was a specialist in structural mechanics. Tu is famous as the chief designer of the Long March 2 rocket and China's intercontinental ballistic missile. Together with Liang Shoupan, Huang Weilu and Ren Xinmin, Tu is considered one of the ""Four Elders of China's Aerospace"". He was granted the Two Bombs, One Satellite Merit Medal in 1999. Tu was elected a member of the Chinese Academy of Sciences in 1991.",TRUE,TRUE,
FN,Tu_Shou%27e,deathYear,,2012,"Tu Shou'e or Shou-ngo Tu (Chinese: 屠守锷; 1917–2012) was a Chinese aerospace engineer who was a specialist in structural mechanics. Tu is famous as the chief designer of the Long March 2 rocket and China's intercontinental ballistic missile. Together with Liang Shoupan, Huang Weilu and Ren Xinmin, Tu is considered one of the ""Four Elders of China's Aerospace"". He was granted the Two Bombs, One Satellite Merit Medal in 1999. Tu was elected a member of the Chinese Academy of Sciences in 1991.",TRUE,TRUE,
FN,Udaya_Soundari,birthName,,Udaya Soundari,"Udaya Soundari (born 28 April 1991), is a Singaporean Indian actress and television presenter. She has appeared in films such as Parandhu Sella Vaa (2016) and A Yellow Bird (2016). She is also the first person in Singapore to win three awards in one year at the Pradhana Vizha festival.",TRUE,TRUE,
FN,Vicente_Riva_Palacio,label,,Vicente Riva Palacio,"Vicente Florencio Carlos Riva Palacio Guerrero better known as Vicente Riva Palacio (16 October 1832 in Mexico City – 22 November 1896 in Madrid) was a Mexican liberal politician, novelist, journalist, intellectual, and military leader. His father was Mariano Riva Palacio, a moderate liberal, and his mother was María de los Dolores Guerrero Hernández, daughter of independence hero and President of Mexico Vicente Guerrero and María de Guadalupe Hernández. Vicente's father worked for the Emperor Maximilian I of Mexico in Querétaro during the French intervention in Mexico.",TRUE,TRUE,
FN,Vicente_Riva_Palacio,birthName,,Vicente Florencio Carlos Riva Palacio Guerrero,"Vicente Florencio Carlos Riva Palacio Guerrero better known as Vicente Riva Palacio (16 October 1832 in Mexico City – 22 November 1896 in Madrid) was a Mexican liberal politician, novelist, journalist, intellectual, and military leader. His father was Mariano Riva Palacio, a moderate liberal, and his mother was María de los Dolores Guerrero Hernández, daughter of independence hero and President of Mexico Vicente Guerrero and María de Guadalupe Hernández. Vicente's father worked for the Emperor Maximilian I of Mexico in Querétaro during the French intervention in Mexico.",TRUE,TRUE,
